,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,kl,bayes_factor_utility,beta_kl_utility,beta_kl,beta_entropy_change,beta_bayes_factor_utility_1,pure_second_order_belief_change,entropy_change_scaled,kl_scaled,beta_entropy_change_scaled,beta_kl_scaled,beta_bayes_factor_utility_1_scaled,pure_second_order_belief_change_scaled,prior_beta_for_beta_kl_a,prior_beta_for_beta_kl_b,posterior_beta_for_beta_kl_a,posterior_beta_for_beta_kl_b,prior_beta_for_beta_entropy_change_a,prior_beta_for_beta_entropy_change_b,posterior_beta_for_beta_entropy_change_a,posterior_beta_for_beta_entropy_change_b,prior_beta_for_beta_bayes_factor_utility_1_a,prior_beta_for_beta_bayes_factor_utility_1_b,posterior_beta_for_beta_bayes_factor_utility_1_a,posterior_beta_for_beta_bayes_factor_utility_1_b,prior_beta_for_pure_second_order_belief_change_a,prior_beta_for_pure_second_order_belief_change_b,posterior_beta_for_pure_second_order_belief_change_a,posterior_beta_for_pure_second_order_belief_change_b,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_change_a,prior_beta_for_entropy_change_b,posterior_beta_for_entropy_change_a,posterior_beta_for_entropy_change_b
41,5798,helpful,2,exhaustive,positive,negative,1.0,0.875,6,4,0.93,0.23,0.98,0.7000000000000001,2,0.4120876526,0.8045293154000001,1.6323448619,0.9775171065,1.0,45.4871001459,1.2281641852,11.0086981946,10.655199481,0.9452996519,0.9999999998,0.6165032956000001,1.0,0.7629553715,0.8490417608,6.7329052528,20.1927697593,88.9840220551,7.622453273,9.4936469144,29.4352527134,158.7412386698,12.872996459,535.7603738865,1791.2847299679,58331.7674585659,4391.4878732254,2.3910415992000003,5.6569653538,16.5339819836,2.1692244504,7.9,24.1,118.18,9.82,7.9,24.1,118.18,9.82
42,5798,helpful,3,non_answer,,neutral,1.0,0.875,6,5,0.5,0.5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0929430519,0.0975500435,0.36761617550000003,10.8325537521,6.4344030928,0.0,0.0,0.24939607530000002,0.0932204475,0.7574322074000001,0.6807487646,25.5009537015,25.5009537015,48.303237664,48.303237664,40.8679377203,40.8679377203,85.8071175644,85.8071175644,6040.6921006135,6040.6921006135,31361.6276658956,31361.6276658956,6.1344016706,6.1344016706,9.351603217,9.351603217,32.0,32.0,64.0,64.0,32.0,32.0,64.0,64.0
43,5798,helpful,4,high_certainty,positive,positive,1.0,0.875,6,6,0.53,0.18,0.91,0.35000000000000003,0,0.3173245428,0.3613156415,0.4483449083,0.8053382421,1.0,32.7106166928,0.2589619707,10.689803502,1e-10,0.8932912203000001,0.9978443142000001,0.1829757685,1.0,0.7528618792,0.0,18.0291655591,78.577309769,51.1414319239,45.4650434042,31.5305623232,140.0836728056,90.8955446183,80.7186905105,11290.8259597224,51432.4293720688,33243.2653258494,29479.9900059419,4.0065771581,14.6966292758,9.85269941,8.850507024,23.68,104.32,67.78,60.22,23.68,104.32,67.78,60.22
44,5798,helpful,5,high_certainty,negative,neutral,1.0,0.875,6,5,0.15,0.59,0.8300000000000001,0.44,1,0.366660164,0.4499247675,0.5977002237,0.8773678963,1.0,31.3885812288,0.6843243838,10.8325537521,6.4344030928,0.9246452152,0.9997211738,0.4137606957,1.0,0.7574322074000001,0.6807487646,29.9111253678,21.0907820352,15.1909712992,81.4155040289,48.0441665099,33.6917089306,26.4421352693,145.1720998595,7127.8366787239,4953.5475225031,9409.1882997687,53314.0670320226,7.0585939713,5.2102093699,3.5054809651000003,15.1977254689,37.58,26.42,19.9,108.1,37.58,26.42,19.9,108.1
45,5798,helpful,6,high_certainty,positive,negative,1.0,0.875,6,6,0.67,0.03,0.86,0.64,0,0.7205345149,0.9170098791,2.4890337036,0.9847668872,1.0,118.5536442064,0.9846985434000001,11.2933282034,1e-10,0.9937859040000001,1.0,0.5362597171,1.0,0.7716156479,0.0,3.8381942598,92.7682810682,64.3863384698,32.2201368583,6.0884270539,165.525808075,114.6415375363,56.9726975925,1882.6376599537,60840.6176718375,42024.2410723001,20699.0142594911,1.501096193,17.2021102409,12.1911483108,6.5120581232,4.78,123.22,85.42,42.58,4.78,123.22,85.42,42.58
46,5798,helpful,7,low_certainty,negative,positive,1.0,0.875,4,3,0.31,0.84,0.76,0.53,1,0.2588639037,0.6354400723,1.0090643303,0.9144237405000001,0.9997026005,8.1204343674,0.15435676680000002,7.5389331019,2.7687295765,0.8388483892,0.9999990026000001,0.1134835629,0.9997100772,0.6268584274,0.3881741879,11.2605977127,2.9543995643,8.7269592537,18.1987157583,14.8943820345,3.6465489589,12.4479588846,26.4809407432,375.826252359,72.3954766398,721.7639821949,1605.2811216596,3.7545929963,1.5246843802,2.8748821554,5.1731247976,12.76,3.24,10.3,21.7,12.76,3.24,10.3,21.7
47,5798,helpful,8,low_certainty,positive,positive,1.0,0.875,7,6,0.98,0.91,0.97,0.07,1,0.2950292745,0.059532700200000004,0.061378399800000004,0.7936507937,0.9998028038000001,8.5313112418,2.6003195523000002,12.4796043144,9.8089410986,0.875124008,0.568512761,0.8685613543,0.9998080088,0.8044313479,0.8245821669000001,87.0918925486,9.5145827795,178.3696627425,4.6197890356,155.3489539672,16.2652811616,352.1580969106,8.1664917737,57077.34235193,5645.9129798612,319128.2523494557,6513.8010683562,16.1999178549,2.5032885791,26.9819045819,1.5302429507,115.66,12.34,249.92,6.08,115.66,12.34,249.92,6.08
48,5798,helpful,9,high_certainty,negative,negative,1.0,0.875,7,6,0.05,0.18,0.96,0.13,1,0.39368008860000003,0.103528322,0.1092885782,0.7602339181000001,0.9999990830000001,13.9021198311,2.8894852438000003,12.4796043144,9.8089410986,0.9377179535,0.7761100234,0.8951130059,0.9999991221000001,0.8044313479,0.8245821669000001,18.0291655591,78.577309769,10.0494725889,172.9399791892,31.5305623232,140.0836728056,18.9162294342,341.4083592501,11290.8259597224,51432.4293720688,16283.0026708906,309359.0507469214,4.0065771581,14.6966292758,2.3256073766,26.1865401559,23.68,104.32,13.7,242.3,23.68,104.32,13.7,242.3
49,5798,helpful,10,low_certainty,positive,negative,1.0,0.875,6,6,0.9500000000000001,0.73,0.8200000000000001,0.22,0,0.5550676791,0.2128854801,0.2393815266,0.8576998051,1.0,31.8167732398,0.6958073624000001,10.2255113523,0.0,0.9800420138,0.9623000539000001,0.4189905122,1.0,0.7373930008,0.0,70.0627269895,26.5437483386,90.8761515617,5.7303237664,124.818391644,46.7958434848,162.1335233724,9.4807117564,45787.5163922076,16935.7389395836,59586.1925652017,3137.0627665896,13.1933406968,5.5098657372,16.8680461123,1.8351603217,92.98,35.02,120.7,7.3,92.98,35.02,120.7,7.3
50,5799,helpful,1,non_answer,,positive,1.0,0.75,6,5,0.9,0.8,0.65,0.1,1,0.2529325013,0.051555970900000005,0.052932501300000004,0.5555555556,0.9459945448,2.9186702156,0.6530135546,10.8325537521,6.4344030929,0.8319651169000001,0.515607135,0.3992600459,0.9464865174,0.7574322074000001,0.6807487646,40.2015259224,10.8003814806,86.1458277953,10.4606475328,64.7887003524,16.9471750881,153.6528116159,17.9614235129,9664.5073609816,2416.8768402454,56450.1297986121,6273.1255331791,9.2150426729,3.0537606682,16.0328857906,2.6703206434,50.6,13.4,114.4,13.6,50.6,13.4,114.4,13.6
51,5799,helpful,2,exhaustive,positive,negative,1.0,0.75,7,5,1.0,0.15,1.0,0.85,2,0.6098403047000001,0.9352334229,2.7369655942,1.0,1.0,298.7395582814,3.1892070587,12.7191855186,16.2433441914,0.9864363466,1.0,0.9169876676000001,1.0,0.8104631177,0.9439976401,8.3502861105,42.6516212926,181.9894517781,1.0,12.9603813161,68.7754941244,359.3245886843,1.0,1812.9076301841,10268.476571043,325641.053417812,1.0,2.5403205012,9.72848284,27.5121475326,1.0,10.3,53.7,255.0,1.0,10.3,53.7,255.0,1.0
52,5799,helpful,3,exhaustive,negative,positive,1.0,0.75,6,3,0.05,0.6000000000000001,0.96,0.55,3,0.6845536373000001,0.6344247040000001,1.0062830127,0.9649122807,0.9999999529,16.870217772,1.8820044093,11.0393319374,13.4239290575,0.9919911778,0.9999989639,0.7697667809000001,0.9999999553000001,0.7639030006,0.9076398527,8.3289983662,5.8859989108,5.7303237664,90.8761515617,10.924558596,7.6163723974,9.4807117564,162.1335233724,268.7330373993,179.4886915995,3137.0627665896,59586.1925652017,2.9675664259000003,2.3117109506,1.8351603217,16.8680461123,9.4,6.6,7.3,120.7,9.4,6.6,7.3,120.7
53,5799,helpful,4,high_certainty,positive,negative,1.0,0.75,5,3,0.66,0.1,0.67,0.56,2,0.45582311140000004,0.7326869644,1.3193348893999999,0.9427609428,0.9999209121,9.444951103,0.33126464110000003,9.3617010897,6.9895259648,0.9598161862000001,0.9999999858,0.2277982774,0.9999232199,0.7059907621,0.7106976041,2.2214997277,11.9934975493,33.341258886,17.660648517,2.6540930993,15.8868378941,53.6256777907,28.1101976498,45.6221728999,402.5995560989,7973.3935728098,4107.9906284172,1.3279277376,3.9513496388,7.7774102052,4.491393136,2.4,13.6,41.92,22.08,2.4,13.6,41.92,22.08
54,5799,helpful,6,low_certainty,positive,positive,1.0,0.75,5,4,0.55,0.65,0.55,0.1,1,0.0587063986,0.0301385774,0.030602081000000003,0.3418803419,0.49632966300000003,0.6858333182,0.3234623113,9.1855700138,4.220796388,0.3389826345,0.34233899,0.22308221820000002,0.4974116001,0.6991408427,0.5271490836,17.2016887579,9.7239862542,27.9510490717,23.0508583314,25.003784758,13.9251148697,44.8547314923,36.8811439482,1512.2793175054,814.7657863491,6644.6613106749,5436.7228905522,4.9312045195,3.1168024336,6.6478418376,5.6209615035,20.5,11.5,35.1,28.9,20.5,11.5,35.1,28.9
55,5799,helpful,7,exhaustive,negative,positive,1.0,0.75,1,3,0.5,0.75,0.4,0.25,2,0.1887218755,0.1874019943,0.2075187496,0.6666666667000001,0.9285119612,2.6382251328,0.7522528032,6.0697964416,3.0075994595,0.7357328622,0.941677478,0.4440275865,0.9291008783,0.5478276227000001,0.4135658097,10.1612479578,4.0537493193,1.9809665743,1.9809665743,13.4056982451,5.1352327484,2.1029084245,2.1029084245,335.6662967491,112.5554322497,8.3145571319,8.3145571319,3.4594580324,1.8198193441,1.1358389585,1.1358389585,11.5,4.5,2.0,2.0,11.5,4.5,2.0,2.0
56,5799,helpful,8,high_certainty,negative,neutral,1.0,0.75,5,2,0.1,0.25,0.7000000000000001,0.15,3,0.3422825309,0.09925957170000001,0.1045381558,0.6666666667000001,0.7733265131,1.4842446807,1.4387520938,9.3923327388,8.8057385375,0.9105115818,0.7610612701,0.6746198346000001,0.7743789595,0.7071660375000001,0.7904027553,2.3761474642,5.1284423927,5.9001907403,45.1017166627,2.7076537314999998,6.1229611944,8.9735875441,72.7622878965,22.0834577093,64.2503731279,1208.9384201227,10872.4457811043,1.3657662009,2.0972986027,2.0268803341,10.241923007,2.5,5.5,7.2,56.8,2.5,5.5,7.2,56.8
57,5799,helpful,9,low_certainty,negative,neutral,1.0,0.75,4,5,0.2,0.8,0.75,0.6000000000000001,1,0.0,0.6988057881,1.2,0.9375,1.0,49.4863890535,0.3693236706,9.1855700138,4.2207963881,0.0,0.9999999270000001,0.25039557430000003,1.0,0.6991408427,0.5271490836,40.2015259224,10.8003814806,5.9851350024,20.9405400097,64.7887003524,16.9471750881,8.3857799256,30.5431197022,9664.5073609816,2416.8768402454,466.0090207709,1861.0360830836,9.2150426729,3.0537606682,2.2096013906,5.8384055624,50.6,13.4,7.0,25.0,50.6,13.4,7.0,25.0
58,5799,helpful,10,high_certainty,negative,neutral,1.0,0.75,5,2,0.25,0.4,0.65,0.15,3,0.15967247,0.06940219190000001,0.0719280949,0.5,0.6514477944,1.053967259,1.1801721224,9.3923327388,8.8057385376,0.6756556296,0.6265552203,0.6018683767,0.6525977510000001,0.7071660375000001,0.7904027554,3.2018359428,4.3027539141,13.2504768508,37.7514305523,3.7322459704,5.0983689556,20.9339688601,60.8019065804,34.7335323349,51.6002985023,3020.8460503068,9060.5381509203,1.5852259214000002,1.8778388822,3.5672008353,8.7016025059,3.4,4.6,16.5,47.5,3.4,4.6,16.5,47.5
59,5799,helpful,11,high_certainty,positive,negative,1.0,0.75,6,2,0.9,0.65,0.8,0.25,4,0.4650724618,0.214787787,0.2418012628,0.7936507937,0.9337493963,2.7143107021,1.8892047733,11.0451261485,15.2401416304,0.9623534478,0.9635288062,0.7710568240000001,0.9343108405,0.7640818132,0.9330858207,4.577983407,2.9266064499,86.1458277953,10.4606475328,5.4398997018,3.3907152241,153.6528116159,17.9614235129,55.8169900442,30.516840793,56450.1297986121,6273.1255331791,1.9509921223000002,1.5120726813,16.0328857906,2.6703206434,4.9,3.1,114.4,13.6,4.9,3.1,114.4,13.6
60,5800,relevant,2,non_answer,,negative,1.0,0.625,5,5,0.49,0.49,0.04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0109346275,25.9909727755,25.0109346275,25.9909727755,40.0705789658,41.6652964747,40.0705789658,41.6652964747,5919.8982586012,6161.4859426258,5919.8982586012,6161.4859426258,6.0317136372,6.237089704,6.0317136372,6.237089704,31.38,32.62,31.38,32.62,31.38,32.62,31.38,32.62
61,5800,relevant,3,high_certainty,positive,neutral,1.0,0.625,7,7,1.0,0.5,1.0,0.5,0,1.0,0.6321205588000001,1.0,1.0,1.0,603.7337361855,0.0,12.6935509906,0.0,0.9991339944000001,0.9999988708,0.0,1.0,0.8098267254,0.0,91.4947258891,91.4947258891,181.9894517781,1.0,180.1622943421,180.1622943421,359.3245886843,1.0,162821.026708906,162821.026708906,325641.053417812,1.0,14.2560737663,14.2560737663,27.5121475326,1.0,128.0,128.0,255.0,1.0,128.0,128.0,255.0,1.0
62,5800,relevant,4,non_answer,,negative,1.0,0.625,4,4,0.06,0.06,0.0,0.0,0,0.0,0.0,0.0,1.110223025e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4955405006999998,24.4301345114,2.4955405006999998,24.4301345114,3.2157339777,35.7131656501,3.2157339777,35.7131656501,140.5027062313,2186.5423976232,140.5027062313,2186.5423976232,1.3628804172,6.6851265358,1.3628804172,6.6851265358,2.8,29.2,2.8,29.2,2.8,29.2,2.8,29.2
63,5800,relevant,6,low_certainty,negative,neutral,1.0,0.625,6,6,0.1,0.5,0.86,0.4,0,0.5310044064,0.4119859321,0.5310044064,0.8888888889000001,1.0,63.1184865004,0.5038403304,10.8233320476,0.0,0.9763511519,0.9993049923,0.32509450360000003,1.0,0.7571395335000001,6.661338148e-16,48.303237664,48.303237664,10.4606475328,86.1458277953,85.8071175644,85.8071175644,17.9614235129,153.6528116159,31361.6276658956,31361.6276658956,6273.1255331791,56450.1297986121,9.351603217,9.351603217,2.6703206434,16.0328857906,64.0,64.0,13.6,114.4,64.0,64.0,13.6,114.4
64,5800,relevant,7,exhaustive,negative,positive,1.0,0.625,5,5,0.64,0.9400000000000001,0.92,0.30000000000000004,0,0.6152382701,0.43766056540000003,0.5756496352,0.8865248227,0.9999997576,15.232605043,0.6757843116000001,8.8885678363,1e-10,0.9869429362000001,0.9996228850000001,0.409840698,0.9999997689000001,0.6872267461,0.0,47.0617929588,3.9401144442,32.3612207379,18.6406866651,75.9517229141,5.7841525264,52.0309602819,29.7049151586,11355.6211491534,725.7630520736,7731.8058887853,4349.5783124417,10.6526751407,1.6161282005,7.5720341383,4.6967692028,59.28,4.72,40.68,23.32,59.28,4.72,40.68,23.32
65,5800,relevant,8,exhaustive,positive,positive,1.0,0.625,7,7,1.0,0.92,1.0,0.08,0,0.40217919020000004,0.1133404868,0.1202942337,1.0,1.0,55.8673877288,0.0,10.8609856488,0.0,0.941341014,0.8074332141,0.0,1.0,0.7583323466,0.0,167.5102956359,15.4791561422,181.9894517781,1.0,330.6586215896,29.6659670947,359.3245886843,1.0,299589.8491443871,26052.2042734249,325641.053417812,1.0,25.39117573,3.1209718026,27.5121475326,1.0,234.68,21.32,255.0,1.0,234.68,21.32,255.0,1.0
66,5800,relevant,9,high_certainty,negative,negative,1.0,0.625,7,7,0.0,0.01,1.0,0.01,0,0.08079313590000001,0.0143949572,0.014499569700000001,1.0,0.9344018778000001,2.7242082078000003,0.0,8.7816784463,1e-10,0.43431756590000004,0.18008735110000001,0.0,0.9349598109,0.6828244366,0.0,2.8098945178,180.1795572603,1.0,181.9894517781,4.5832458868,355.7413427975,1.0,359.3245886843,3257.4005341781,322384.6528836339,1.0,325641.053417812,1.2651214753,27.2470260572,1.0,27.5121475326,3.54,252.46,1.0,255.0,3.54,252.46,1.0,255.0
67,5800,relevant,10,low_certainty,positive,positive,1.0,0.625,6,6,0.88,0.5,0.59,0.38,0,0.4706391347,0.3753970647,0.4706391347,0.8636363636000001,1.0,53.3705415384,0.42552791240000004,10.7720398021,0.0,0.9638025991,0.9984114666,0.2825627768,1.0,0.7555051893,6.661338148e-16,48.303237664,48.303237664,84.2536982887,12.3527770394,85.8071175644,85.8071175644,150.2605269134,21.3537082155,31361.6276658956,31361.6276658956,55195.7046919763,7527.550639815,9.351603217,9.351603217,15.6988216619,3.0043847721,64.0,64.0,111.88,16.12,64.0,64.0,111.88,16.12
68,5800,relevant,11,high_certainty,positive,neutral,1.0,0.625,5,3,0.76,0.5,0.78,0.26,2,0.2049597206,0.1853198694,0.2049597206,0.6842105263,0.9261249956000001,2.605380744,0.8740348005,9.3617010897,6.9895259648,0.7643241422,0.9395974249000001,0.4944315273,0.9267260309,0.7059907621,0.7106976041,7.1074986385,7.1074986385,38.2414496263,12.760457776700001,9.2704654967,9.2704654967,61.5992653348,20.1366101057,224.1108644994,224.1108644994,9181.3319929325,2900.0522082945,2.6396386882,2.6396386882,8.8042905393,3.4645128018999998,8.0,8.0,48.12,15.88,8.0,8.0,48.12,15.88
69,5800,relevant,12,high_certainty,negative,negative,1.0,0.625,7,7,0.0,0.08,0.99,0.08,0,0.40217919020000004,0.1133404868,0.1202942337,1.0,1.0,55.8673877288,0.0,10.8609856488,0.0,0.941341014,0.8074332141,0.0,1.0,0.7583323466,0.0,15.4791561422,167.5102956359,1.0,181.9894517781,29.6659670947,330.6586215896,1.0,359.3245886843,26052.204273425,299589.8491443871,1.0,325641.053417812,3.1209718026,25.39117573,1.0,27.5121475326,21.32,234.68,1.0,255.0,21.32,234.68,1.0,255.0
70,5801,helpful,1,low_certainty,negative,negative,1.0,0.625,6,7,0.55,0.5,0.30000000000000004,0.05,1,0.007225546,0.0071995045,0.007225546,0.1818181818,0.7572122415,1.4155676389,3.1452507939,12.4796043144,9.8089410986,0.049675524000000006,0.09420911230000001,0.9140907597000001,0.7582874628,0.8044313479,0.8245821669000001,91.4947258891,91.4947258891,53.0335614305,43.5729138976,180.1622943421,180.1622943421,94.2878293209,77.326405808,162821.026708906,162821.026708906,34497.6904324852,28225.5648993061,14.2560737663,14.2560737663,10.1867635387,8.516442895299999,128.0,128.0,70.3,57.7,128.0,128.0,70.3,57.7
71,5801,helpful,2,high_certainty,negative,positive,1.0,0.625,5,7,0.1,0.9,0.75,0.8,2,0.0,0.9208127518,2.5359400012,0.9876543210000001,1.0,433.1815891563,3.021869251,12.6557513317,16.2433441915,0.0,1.0,0.9054078184000001,1.0,0.8088844261,0.9439976401,163.8905066003,19.0989451778,5.9001907403,45.1017166627,323.4921298159,36.8324588684,8.9735875441,72.7622878965,293077.0480760308,32565.0053417812,1208.9384201227,10872.4457811043,24.8609327793,3.6512147533,2.0268803341,10.241923007,229.6,26.4,7.2,56.8,229.6,26.4,7.2,56.8
72,5801,helpful,4,low_certainty,positive,negative,1.0,0.625,7,7,0.04,0.02,0.25,0.02,0,0.1008516465,0.0113773333,0.0114425503,0.5102040816,0.7810192627,1.5187715105000001,0.0,9.4747488638,0.0,0.5089294168,0.14503484960000002,0.0,0.7820595867,0.7103049077,6.661338148e-16,4.6197890356,178.3696627425,8.2395780711,174.749873707,8.1664917737,352.1580969106,15.3329835474,344.9916051369,6513.8010683562,319128.2523494557,13026.6021367125,312615.4512810995,1.5302429507,26.9819045819,2.0604859013,26.4516616313,6.08,249.92,11.16,244.84,6.08,249.92,11.16,244.84
73,5801,helpful,5,exhaustive,positive,positive,1.0,0.625,7,6,1.0,0.9500000000000001,1.0,0.05,1,0.2863969571,0.0713288461,0.0740005814,1.0,0.9999998223000001,15.5430710156,2.336608873,12.5031798749,9.8089410986,0.8672864567,0.6370048528000001,0.8385278871,0.9999998307000001,0.8050333109000001,0.8245821669000001,90.8761515617,5.7303237664,181.9894517781,1.0,162.1335233724,9.4807117564,359.3245886843,1.0,59586.1925652017,3137.0627665896,325641.053417812,1.0,16.8680461123,1.8351603217,27.5121475326,1.0,120.7,7.3,255.0,1.0,120.7,7.3,255.0,1.0
74,5801,helpful,6,low_certainty,negative,neutral,1.0,0.625,6,7,0.2,0.05,0.85,0.15,1,0.4355311378,0.18262556900000002,0.2016579892,0.7894736842000001,1.0,23.9766040023,2.9293033577000003,12.4796043144,9.8089410985,0.9536345049,0.9368037016,0.8983220358,1.0,0.8044313479,0.8245821668000001,10.0494725889,172.9399791892,19.9212950656,76.6851802625,18.9162294342,341.4083592501,34.9228470258,136.6913881031,16283.0026708906,309359.0507469214,12545.2510663583,50178.004265433,2.3256073766,26.1865401559,4.3406412868,14.3625651472,13.7,242.3,26.2,101.8,13.7,242.3,26.2,101.8
75,5801,helpful,7,high_certainty,positive,positive,1.0,0.625,5,5,0.8,0.75,0.8,0.05,0,0.0893500296,0.0100510517,0.0101019045,0.25,0.3582644453,0.44357896880000003,0.0773877917,7.0974979148,1e-10,0.4674414234,0.1291937161,0.0586038336,0.35915637170000003,0.6046860166,0.0,37.7514305523,13.2504768508,40.2015259224,10.8003814806,60.8019065804,20.9339688601,64.7887003524,16.9471750881,9060.5381509203,3020.8460503068,9664.5073609816,2416.8768402454,8.7016025059,3.5672008353,9.2150426729,3.0537606682,47.5,16.5,50.6,13.4,47.5,16.5,50.6,13.4
76,5801,helpful,8,low_certainty,positive,neutral,1.0,0.625,4,5,0.7000000000000001,0.30000000000000004,0.5,0.4,1,1.110223025e-16,0.38673428390000003,0.48895696850000003,0.8163265306,0.9999999986,20.4049726514,0.3657352085,9.1855700138,4.2207963881,7.771561172e-16,0.9987638937000001,0.2482934901,0.9999999987,0.6991408427,0.5271490836,15.7005722209,35.3013351821,18.4479725085,8.4777025036,24.9207626322,56.8151128084,26.8502297394,12.0786698883,3624.8152603681,8456.5689408589,1628.5315726981,698.5135311563,4.0806410023,8.1881623388,5.2336048671,2.8144020859000003,19.6,44.4,22.0,10.0,19.6,44.4,22.0,10.0
77,5801,helpful,9,non_answer,,neutral,1.0,0.625,7,7,0.9,0.9,0.0,0.0,0,0.0,0.0,0.0,1.110223025e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.8905066003,19.0989451778,163.8905066003,19.0989451778,323.4921298159,36.8324588684,323.4921298159,36.8324588684,293077.0480760308,32565.0053417812,293077.0480760308,32565.0053417812,24.8609327793,3.6512147533,24.8609327793,3.6512147533,229.6,26.4,229.6,26.4,229.6,26.4,229.6,26.4
78,5801,helpful,10,non_answer,,negative,1.0,0.625,5,4,0.2,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0953279204,0.100182744,0.3693236706,9.1855700138,4.2207963881,0.0,0.0,0.25039557430000003,0.0956120522,0.6991408427,0.5271490836,5.9851350024,20.9405400097,10.8003814806,40.2015259224,8.3857799256,30.5431197022,16.9471750881,64.7887003524,466.0090207709,1861.0360830836,2416.8768402454,9664.5073609816,2.2096013906,5.8384055624,3.0537606682,9.2150426729,7.0,25.0,13.4,50.6,7.0,25.0,13.4,50.6
79,5801,helpful,11,exhaustive,negative,negative,1.0,0.625,7,4,0.0,0.65,1.0,0.65,3,0.9340680554,0.780097975,1.5145731728,1.0,1.0,102.9661943821,3.8363740134,12.6956906704,20.4641405795,0.9986214075000001,0.999999999,0.9499031279000001,1.0,0.8098799259,0.9735192328000001,17.2016887579,9.7239862542,1.0,181.9894517781,25.003784758,13.9251148697,1.0,359.3245886843,1512.2793175054,814.7657863491,1.0,325641.053417812,4.9312045195,3.1168024336,1.0,27.5121475326,20.5,11.5,1.0,255.0,20.5,11.5,1.0,255.0
80,5802,relevant,1,high_certainty,positive,negative,1.0,0.625,6,6,0.9500000000000001,0.85,0.9400000000000001,0.1,0,0.3234433476,0.07057885700000001,0.07319331350000001,0.7017543860000001,0.9997785739,8.4154216916,0.48073082200000006,9.4370974719,0.0,0.8977975186,0.6329697711000001,0.3128128468,0.9997843401000001,0.7088751269,0.0,81.4155040289,15.1909712992,90.8761515617,5.7303237664,145.1720998595,26.4421352693,162.1335233724,9.4807117564,53314.0670320226,9409.1882997687,59586.1925652017,3137.0627665896,15.1977254689,3.5054809651000003,16.8680461123,1.8351603217,108.1,19.9,120.7,7.3,108.1,19.9,120.7,7.3
