submission_id,StimID,AnswerCertainty,AnswerPolarity,ContextType,pos,pri,rel,bch,ech,klu,bfu,conf_pos,conf_pri,2ord_bch,beta_ech,beta_klu,beta_bfu,beta_bch,RowID,GroupID,pos_rank,pri_rank,rel_rank,bch_rank,ech_rank,klu_rank,bfu_rank,conf_pos_rank,conf_pri_rank,2ord_bch_rank,beta_ech_rank,beta_klu_rank,beta_bfu_rank,beta_bch_rank,pos_rank_diff,pri_rank_diff,rel_rank_diff,bch_rank_diff,ech_rank_diff,klu_rank_diff,bfu_rank_diff,conf_pos_rank_diff,conf_pri_rank_diff,2ord_bch_rank_diff,beta_ech_rank_diff,beta_klu_rank_diff,beta_bfu_rank_diff,beta_bch_rank_diff,pos_mean,pos_rank_mean,pos_rank_diff_mean,pri_mean,pri_rank_mean,pri_rank_diff_mean,rel_mean,rel_rank_mean,rel_rank_diff_mean,bch_mean,bch_rank_mean,bch_rank_diff_mean,ech_mean,ech_rank_mean,ech_rank_diff_mean,klu_mean,klu_rank_mean,klu_rank_diff_mean,bfu_mean,bfu_rank_mean,bfu_rank_diff_mean,conf_pos_mean,conf_pos_rank_mean,conf_pos_rank_diff_mean,conf_pri_mean,conf_pri_rank_mean,conf_pri_rank_diff_mean,2ord_bch_mean,2ord_bch_rank_mean,2ord_bch_rank_diff_mean,beta_ech_mean,beta_ech_rank_mean,beta_ech_rank_diff_mean,beta_klu_mean,beta_klu_rank_mean,beta_klu_rank_diff_mean,beta_bfu_mean,beta_bfu_rank_mean,beta_bfu_rank_diff_mean,beta_bch_mean,beta_bch_rank_mean,beta_bch_rank_diff_mean,Answer,Context,CriticalProposition,YourQuestion,YourQuestionIntro,AnswerIntro,stimulus
5804,3,exhaustive,negative,positive,0.20,0.50,0.84,0.30,0.28,0.47,0.75,4,4,0,0.00,1.00,6.21,0.00,3exhaustivenegativepositive5804,3exhaustivenegativepositive,738.00,1134.50,1365.00,1472.50,1311.00,1356.50,1151.00,340.50,657.50,394.00,928.50,1145.00,360.00,276.50,-627.00,-230.50,0.00,107.50,-54.00,-8.50,-214.00,-1024.50,-707.50,-971.00,-436.50,-220.00,-1005.00,-1088.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5805,3,exhaustive,negative,positive,0.25,0.74,0.99,0.49,0.02,0.82,0.88,6,4,2,0.00,1.00,11.63,78.83,3exhaustivenegativepositive5805,3exhaustivenegativepositive,838.00,1848.50,1892.00,1856.50,423.00,1796.00,1469.00,1390.00,657.50,1844.50,989.00,1467.00,1516.00,1669.50,-1054.00,-43.50,0.00,-35.50,-1469.00,-96.00,-423.00,-502.00,-1234.50,-47.50,-903.00,-425.00,-376.00,-222.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5816,3,exhaustive,negative,positive,0.00,0.70,1.00,0.70,0.88,0.98,1.00,7,6,1,0.00,1.00,14.13,116.10,3exhaustivenegativepositive5816,3exhaustivenegativepositive,92.50,1748.50,2134.00,2172.50,2175.50,2153.00,2161.00,2058.00,1822.50,1214.00,2147.00,2004.00,2290.00,2003.50,-2041.50,-385.50,0.00,38.50,41.50,19.00,27.00,-76.00,-311.50,-920.00,13.00,-130.00,156.00,-130.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5821,3,exhaustive,negative,positive,0.00,0.50,1.00,0.50,1.00,0.90,1.00,7,2,5,0.00,1.00,14.10,211.89,3exhaustivenegativepositive5821,3exhaustivenegativepositive,92.50,1134.50,2134.00,1904.50,2313.50,1933.00,2161.00,2058.00,116.00,2317.00,2335.00,1547.00,2200.50,2321.00,-2041.50,-999.50,0.00,-229.50,179.50,-201.00,27.00,-76.00,-2018.00,183.00,201.00,-587.00,66.50,187.00,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5824,3,exhaustive,negative,positive,0.00,0.50,1.00,0.50,1.00,0.90,1.00,7,6,1,0.00,1.00,14.10,116.10,3exhaustivenegativepositive5824,3exhaustivenegativepositive,92.50,1134.50,2134.00,1904.50,2313.50,1933.00,2161.00,2058.00,1822.50,1214.00,2242.50,2004.00,2200.50,1890.00,-2041.50,-999.50,0.00,-229.50,179.50,-201.00,27.00,-76.00,-311.50,-920.00,108.50,-130.00,66.50,-244.00,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5888,3,exhaustive,negative,positive,0.00,0.59,1.00,0.59,0.98,0.95,1.00,7,4,3,0.00,1.00,14.10,194.93,3exhaustivenegativepositive5888,3exhaustivenegativepositive,92.50,1417.00,2134.00,2034.50,2257.50,2039.50,2161.00,2058.00,657.50,2137.00,2293.50,2004.00,2250.00,2260.00,-2041.50,-717.00,0.00,-99.50,123.50,-94.50,27.00,-76.00,-1476.50,3.00,159.50,-130.00,116.00,126.00,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5896,3,exhaustive,negative,positive,0.00,0.74,0.99,0.74,0.83,0.99,1.00,7,3,4,0.00,1.00,14.10,206.52,3exhaustivenegativepositive5896,3exhaustivenegativepositive,92.50,1848.50,1892.00,2205.00,2145.00,2183.00,2161.00,2058.00,318.50,2264.00,2268.00,2004.00,2243.00,2299.50,-1799.50,-43.50,0.00,313.00,253.00,291.00,269.00,166.00,-1573.50,372.00,376.00,112.00,351.00,407.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5902,3,exhaustive,negative,positive,0.10,0.70,0.80,0.60,0.41,0.93,0.95,5,4,1,0.00,1.00,9.09,24.98,3exhaustivenegativepositive5902,3exhaustivenegativepositive,540.50,1748.50,1269.00,2056.50,1596.50,1999.50,1729.00,741.50,657.50,1214.00,1406.00,2004.00,681.50,1038.50,-728.50,479.50,0.00,787.50,327.50,730.50,460.00,-527.50,-611.50,-55.00,137.00,735.00,-587.50,-230.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5921,3,exhaustive,negative,positive,0.02,0.82,0.95,0.80,0.54,0.99,1.00,7,6,1,0.00,1.00,14.11,116.10,3exhaustivenegativepositive5921,3exhaustivenegativepositive,246.50,2075.00,1719.50,2253.50,1852.50,2219.00,1962.00,2058.00,1822.50,1214.00,1898.00,2004.00,2285.00,1890.00,-1473.00,355.50,0.00,534.00,133.00,499.50,242.50,338.50,103.00,-505.50,178.50,284.50,565.50,170.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5934,3,exhaustive,negative,positive,0.00,0.69,1.00,0.69,0.89,0.98,1.00,7,4,3,0.00,1.00,14.10,194.93,3exhaustivenegativepositive5934,3exhaustivenegativepositive,92.50,1695.00,2134.00,2155.00,2193.50,2138.00,2161.00,2058.00,657.50,2137.00,2252.50,2004.00,2258.00,2260.00,-2041.50,-439.00,0.00,21.00,59.50,4.00,27.00,-76.00,-1476.50,3.00,118.50,-130.00,124.00,126.00,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5944,3,exhaustive,negative,positive,0.19,0.50,0.95,0.31,0.30,0.50,0.77,5,4,1,0.00,1.00,9.09,24.98,3exhaustivenegativepositive5944,3exhaustivenegativepositive,702.00,1134.50,1719.50,1522.50,1378.50,1386.50,1191.50,741.50,657.50,1214.00,1207.00,1177.00,681.50,1038.50,-1017.50,-585.00,0.00,-197.00,-341.00,-333.00,-528.00,-978.00,-1062.00,-505.50,-512.50,-542.50,-1038.00,-681.00,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5947,3,exhaustive,negative,positive,0.04,0.51,1.00,0.47,0.76,0.84,0.96,7,3,4,0.00,1.00,14.10,206.52,3exhaustivenegativepositive5947,3exhaustivenegativepositive,317.00,1291.50,2134.00,1824.00,2088.00,1807.00,1762.00,2058.00,318.50,2264.00,2191.00,1460.00,2146.00,2299.50,-1817.00,-842.50,0.00,-310.00,-46.00,-327.00,-372.00,-76.00,-1815.50,130.00,57.00,-674.00,12.00,165.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5967,3,exhaustive,negative,positive,0.00,0.49,1.00,0.49,1.00,0.89,1.00,7,4,3,0.00,1.00,14.10,194.93,3exhaustivenegativepositive5967,3exhaustivenegativepositive,92.50,986.00,2134.00,1856.50,2283.50,1894.00,2161.00,2058.00,657.50,2137.00,2305.00,2004.00,2160.00,2225.50,-2041.50,-1148.00,0.00,-277.50,149.50,-240.00,27.00,-76.00,-1476.50,3.00,171.00,-130.00,26.00,91.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5971,3,exhaustive,negative,positive,0.75,0.51,0.83,0.24,0.19,0.33,0.65,7,6,1,0.00,1.00,14.01,116.10,3exhaustivenegativepositive5971,3exhaustivenegativepositive,1635.50,1291.50,1347.50,1274.00,1041.50,1139.50,936.50,2058.00,1822.50,1214.00,1290.50,1447.00,1859.00,1890.00,288.00,-56.00,0.00,-73.50,-306.00,-208.00,-411.00,710.50,475.00,-133.50,-57.00,99.50,511.50,542.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
5972,3,exhaustive,negative,positive,0.10,0.40,1.00,0.30,0.50,0.53,0.83,4,3,1,0.00,0.98,6.63,11.59,3exhaustivenegativepositive5972,3exhaustivenegativepositive,540.50,874.50,2134.00,1472.50,1771.50,1428.50,1355.00,340.50,318.50,1214.00,1278.00,1018.00,401.00,853.50,-1593.50,-1259.50,0.00,-661.50,-362.50,-705.50,-779.00,-1793.50,-1815.50,-920.00,-856.00,-1116.00,-1733.00,-1280.50,0.09,375.86,-1530.25,0.63,1513.58,-392.53,0.96,1906.11,0.00,0.56,1919.67,13.56,0.63,1813.64,-92.47,0.83,1883.72,-22.39,0.93,1821.69,-84.42,6.33,1646.67,-259.44,4.28,905.33,-1000.78,2.06,1621.56,-284.56,0.00,1825.33,-80.78,1.00,1711.14,-194.97,12.42,1763.19,-142.92,121.72,1782.42,-123.69,He's single.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3exhaustivenegativepositive**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`negative`**

ContextType: **`positive`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married it would be pretty awkward, and you heard he has two children.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He's single.**"
