StimID,TrialType,TaskType,Answer,AnswerCertainty,AnswerPolarity,Context,ContextType,CriticalProposition,YourQuestion,YourQuestionIntro,name,SliderLabelLeft,SliderLabelRight,AnswerIntro,TaskQuestion
4,main,prior,She's from Spain.,high_certainty,positive,"You're planning a vacation to Madrid, and you need a local's advice on what to do. You and your friend were at a party the other day, where you were talking about Spanish food with a woman named Maria.",neutral,Maria is from Madrid,Is Maria from Madrid?,You ask your friend Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that Maria is from Madrid?
4,main,prior,She's from Spain.,high_certainty,positive,"You're planning a vacation to Madrid, and you need a local's advice on what to do. You and your friend were at a party the other day, where you were talking about Madrid with a woman named Maria.",positive,Maria is from Madrid,Is Maria from Madrid?,You ask your friend Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that Maria is from Madrid?
4,main,prior,She speaks Spanish.,low_certainty,positive,"You're planning a vacation to Madrid, and you need a local's advice on what to do. You and your friend met a woman named Maria at a party the other day, but you don't remember where she's from.",negative,Maria is from Madrid,Is Maria from Madrid?,You ask your friend Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that Maria is from Madrid?
4,main,prior,She speaks Spanish.,low_certainty,positive,"You're planning a vacation to Madrid, and you need a local's advice on what to do. You and your friend were at a party the other day, where you were talking about Spanish food with a woman named Maria.",neutral,Maria is from Madrid,Is Maria from Madrid?,You ask your friend Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that Maria is from Madrid?
4,main,prior,She speaks Spanish.,low_certainty,positive,"You're planning a vacation to Madrid, and you need a local's advice on what to do. You and your friend were at a party the other day, where you were talking about Madrid with a woman named Maria.",positive,Maria is from Madrid,Is Maria from Madrid?,You ask your friend Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that Maria is from Madrid?
5,main,prior,The house has two entrances.,non_answer,N/A,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",negative,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,The house has two entrances.,non_answer,N/A,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family often goes out to dinner around this time.",neutral,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,The house has two entrances.,non_answer,N/A,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family usually watches TV together around this time.",positive,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,The house is completely empty.,exhaustive,negative,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",negative,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,The house is completely empty.,exhaustive,negative,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family often goes out to dinner around this time.",neutral,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,The house is completely empty.,exhaustive,negative,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family usually watches TV together around this time.",positive,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,All the lights are off.,high_certainty,negative,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",negative,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,All the lights are off.,high_certainty,negative,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family often goes out to dinner around this time.",neutral,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,All the lights are off.,high_certainty,negative,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family usually watches TV together around this time.",positive,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,There are no cars in the driveway.,low_certainty,negative,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",negative,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,There are no cars in the driveway.,low_certainty,negative,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family often goes out to dinner around this time.",neutral,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,There are no cars in the driveway.,low_certainty,negative,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family usually watches TV together around this time.",positive,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,The whole family is inside the house.,exhaustive,positive,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",negative,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
5,main,prior,The whole family is inside the house.,exhaustive,positive,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family often goes out to dinner around this time.",neutral,someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris,highly unlikely,highly likely,Chris responds:,How likely do you think it is that someone is in the house?
